僨乕僞宍幃, 2
memo1
x, y, z
43.000000, 5.000000, 39.763046
44.000000, 5.000000, 39.748542
45.000000, 5.000000, 39.734994
46.000000, 5.000000, 39.721948
47.000000, 5.000000, 39.709851
48.000000, 5.000000, 39.698229
49.000000, 5.000000, 39.687597
50.000000, 5.000000, 39.677484
51.000000, 5.000000, 39.668291
52.000000, 5.000000, 39.659670
53.000000, 5.000000, 39.651484
54.000000, 5.000000, 39.644230
55.000000, 5.000000, 39.657907
56.000000, 5.000000, 39.631240
57.000000, 5.000000, 39.625820
58.000000, 5.000000, 39.621421
59.000000, 5.000000, 39.617059
60.000000, 5.000000, 39.613596
61.000000, 5.000000, 39.611136
62.000000, 5.000000, 39.608651
63.000000, 5.000000, 39.607179
64.000000, 5.000000, 39.606127
65.000000, 5.000000, 39.605616
66.000000, 5.000000, 39.606007
67.000000, 5.000000, 39.606960
68.000000, 5.000000, 39.607902
69.000000, 5.000000, 39.609827
70.000000, 5.000000, 39.612616
71.000000, 5.000000, 39.615507
72.000000, 5.000000, 39.618894
73.000000, 5.000000, 39.623155
74.000000, 5.000000, 39.627491
75.000000, 5.000000, 39.632766
76.000000, 5.000000, 39.638524
77.000000, 5.000000, 39.644782
78.000000, 5.000000, 39.651525
79.000000, 5.000000, 39.658289
80.000000, 5.000000, 39.665913
81.000000, 5.000000, 39.674106
82.000000, 5.000000, 39.682779
83.000000, 5.000000, 39.691919
84.000000, 5.000000, 39.701527
85.000000, 5.000000, 39.711634
86.000000, 5.000000, 39.721744
87.000000, 5.000000, 39.732822
88.000000, 5.000000, 39.744374
89.000000, 5.000000, 39.755902
90.000000, 5.000000, 39.768470
91.000000, 5.000000, 39.780949
92.000000, 5.000000, 39.794468
93.000000, 5.000000, 39.807901
94.000000, 5.000000, 39.821852
95.000000, 5.000000, 39.835819
96.000000, 5.000000, 39.850723
97.000000, 5.000000, 39.865691
98.000000, 5.000000, 39.881562
99.000000, 5.000000, 39.897390
100.000000, 5.000000, 39.913252
101.000000, 5.000000, 39.930143
102.000000, 5.000000, 39.946943
103.000000, 5.000000, 39.964258
104.000000, 5.000000, 39.981558
105.000000, 5.000000, 39.999355
106.000000, 5.000000, 40.017617
107.000000, 5.000000, 40.036361
108.000000, 5.000000, 40.055062
109.000000, 5.000000, 40.073827
110.000000, 5.000000, 40.077654
0.000000, 6.000000, 43.309320
1.000000, 6.000000, 43.319271
2.000000, 6.000000, 43.309733
3.000000, 6.000000, 43.298736
4.000000, 6.000000, 43.286672
5.000000, 6.000000, 43.273701
6.000000, 6.000000, 43.259223
7.000000, 6.000000, 43.244230
8.000000, 6.000000, 43.228184
9.000000, 6.000000, 43.211651
10.000000, 6.000000, 43.194206
11.000000, 6.000000, 43.175622
12.000000, 6.000000, 43.157060
13.000000, 6.000000, 43.137529
14.000000, 6.000000, 43.117967
15.000000, 6.000000, 43.097385
16.000000, 6.000000, 43.076866
17.000000, 6.000000, 43.056243
18.000000, 6.000000, 43.035610
19.000000, 6.000000, 43.014557
20.000000, 6.000000, 42.993411
21.000000, 6.000000, 42.972794
22.000000, 6.000000, 42.951679
23.000000, 6.000000, 42.930976
24.000000, 6.000000, 42.910794
25.000000, 6.000000, 42.890631
26.000000, 6.000000, 42.870872
27.000000, 6.000000, 42.851688
28.000000, 6.000000, 42.832442
29.000000, 6.000000, 42.813671
30.000000, 6.000000, 42.795397
31.000000, 6.000000, 42.778041
32.000000, 6.000000, 42.760786
33.000000, 6.000000, 42.743931
34.000000, 6.000000, 42.728075
35.000000, 6.000000, 42.712643
36.000000, 6.000000, 42.697763
37.000000, 6.000000, 42.683344
38.000000, 6.000000, 42.669396
39.000000, 6.000000, 42.655973
40.000000, 6.000000, 42.643426
41.000000, 6.000000, 42.631449
42.000000, 6.000000, 42.619991
43.000000, 6.000000, 42.608920
44.000000, 6.000000, 42.598850
45.000000, 6.000000, 42.589264
46.000000, 6.000000, 42.579701
47.000000, 6.000000, 42.571067
48.000000, 6.000000, 42.563379
49.000000, 6.000000, 42.555740
50.000000, 6.000000, 42.548597
51.000000, 6.000000, 42.542371
52.000000, 6.000000, 42.536230
53.000000, 6.000000, 42.530995
54.000000, 6.000000, 42.525719
55.000000, 6.000000, 42.542642
56.000000, 6.000000, 42.516655
57.000000, 6.000000, 42.513215
58.000000, 6.000000, 42.509850
59.000000, 6.000000, 42.506957
60.000000, 6.000000, 42.504956
61.000000, 6.000000, 42.503015
62.000000, 6.000000, 42.501499
63.000000, 6.000000, 42.500542
64.000000, 6.000000, 42.499970
65.000000, 6.000000, 42.499462
66.000000, 6.000000, 42.499868
67.000000, 6.000000, 42.500333
68.000000, 6.000000, 42.501254
69.000000, 6.000000, 42.502199
70.000000, 6.000000, 42.504031
71.000000, 6.000000, 42.505913
72.000000, 6.000000, 42.508298
73.000000, 6.000000, 42.511094
74.000000, 6.000000, 42.513927
75.000000, 6.000000, 42.517243
76.000000, 6.000000, 42.521023
77.000000, 6.000000, 42.524823
78.000000, 6.000000, 42.529099
79.000000, 6.000000, 42.533847
80.000000, 6.000000, 42.538993
81.000000, 6.000000, 42.544217
82.000000, 6.000000, 42.549923
83.000000, 6.000000, 42.555617
84.000000, 6.000000, 42.561760
85.000000, 6.000000, 42.568402
86.000000, 6.000000, 42.575032
87.000000, 6.000000, 42.582149
88.000000, 6.000000, 42.589284
89.000000, 6.000000, 42.597304
90.000000, 6.000000, 42.604951
91.000000, 6.000000, 42.613441
92.000000, 6.000000, 42.622035
93.000000, 6.000000, 42.630529
94.000000, 6.000000, 42.639533
95.000000, 6.000000, 42.649005
96.000000, 6.000000, 42.658478
97.000000, 6.000000, 42.668004
98.000000, 6.000000, 42.678426
99.000000, 6.000000, 42.688330
100.000000, 6.000000, 42.698723
101.000000, 6.000000, 42.709676
102.000000, 6.000000, 42.720529
103.000000, 6.000000, 42.731426
104.000000, 6.000000, 42.742760
105.000000, 6.000000, 42.754591
106.000000, 6.000000, 42.765940
107.000000, 6.000000, 42.778244
108.000000, 6.000000, 42.790028
109.000000, 6.000000, 42.802315
110.000000, 6.000000, 42.798165
0.000000, 7.000000, 45.870435
1.000000, 7.000000, 45.888955
2.000000, 7.000000, 45.887369
